otherobjectid,objectid,filename,youtubeid,itemtype,format,title,latitude,longitude,date,date is approximate?,encounterdate,description,subject,location,type,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
storying753,salmopriest-criticalhabitat-bearpipe-imag0066,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0066.mp4,,trailcam,video/mp4,Midnight Walkers,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0066.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-imag0066_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-imag0066_th.jpg
storying754,salmopriest-criticalhabitat-bearpipe-imag0054,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0054.mp4,,trailcam,video/mp4,Grizzly Cub,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0054.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-imag0054_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-imag0054_th.jpg
storying755,salmopriest-criticalhabitat-bearpipe-imag0344,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0344.mp4,,trailcam,video/mp4,Wind Gap,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0344.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-imag0344_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-imag0344_th.jpg
storying756,salmopriest-criticalhabitat-bearpipe-imag0376,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0376.mp4,,trailcam,video/mp4,Spooked,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0376.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-imag0376_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-imag0376_th.jpg
storying757,salmopriest-criticalhabitat-bearpipe-imag0398,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0398.mp4,,trailcam,video/mp4,Elk Calf,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0398.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-imag0398_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-imag0398_th.jpg
storying758,salmopriest-criticalhabitat-bearpipe-imag0364,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0364.mp4,,trailcam,video/mp4,Evening,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-imag0364.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-imag0364_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-imag0364_th.jpg
storying759,salmopriest-criticalhabitat-bearpipe-grizzlybear,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-grizzlybear.mp4,,trailcam,video/mp4,kǂawǂa,48.953816,-117.025406,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-bearpipe-grizzlybear.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-bearpipe-grizzlybear_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-bearpipe-grizzlybear_th.jpg
storying760,salmopriest-criticalhabitat-wolfpipe-imag0005,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-wolfpipe-imag0005.jpg,,trailcam,image/jpg,Hesitation ,48.913679,-116.995195,,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-wolfpipe-imag0005.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0005_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0005_th.jpg
storying761,salmopriest-criticalhabitat-wolfpipe-imag0051,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-wolfpipe-imag0051.jpg,,trailcam,image/jpg,Man's Best Fiend,48.913679,-116.995195,,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-wolfpipe-imag0051.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0051_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0051_th.jpg
storying762,salmopriest-criticalhabitat-wolfpipe-imag0047,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-wolfpipe-imag0047.jpg,,trailcam,image/jpg,On The Move,48.913679,-116.995195,,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-wolfpipe-imag0047.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0047_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0047_th.jpg
storying763,salmopriest-criticalhabitat-wolfpipe-imag0048,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0048.mp4,,trailcam,video/mp4,Dont Look Back...,48.913679,-116.995195,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0048.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0048_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0048_th.jpg
storying764,salmopriest-criticalhabitat-wolfpipe-imag0053,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0053.mp4,,trailcam,video/mp4,Something Might Be Gaining On You,48.913679,-116.995195,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0053.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0053_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0053_th.jpg
storying765,salmopriest-criticalhabitat-wolfpipe-imag0080,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0080.mp4,,trailcam,video/mp4,Investigating,48.913679,-116.995195,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0080.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0080_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0080_th.jpg
storying766,salmopriest-criticalhabitat-wolfpipe-imag0044,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0044.mp4,,trailcam,video/mp4,Windy,48.913679,-116.995195,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0044.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0044_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0044_th.jpg
storying767,salmopriest-criticalhabitat-wolfpipe-imag0028,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0028.mp4,,trailcam,video/mp4,Breeze,48.913679,-116.995195,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0028.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0028_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0028_th.jpg
storying768,salmopriest-criticalhabitat-wolfpipe-imag0122,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0122.mp4,,trailcam,video/mp4,Grass Munch,48.913679,-116.995195,,,,,,,Image;MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/salmopriest-criticalhabitat-wolfpipe-imag0122.mp4,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-wolfpipe-imag0122_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-wolfpipe-imag0122_th.jpg
storying769,rangifer-tarandus-anselmus-boetius-de-boodt,rangifer-tarandus-anselmus-boetius-de-boodt.jpg,,contextual,image/jpg,Rendier by Anselmus Boëtius de Boodt,51.211286,3.229783,,,,"Detail from ""Rangifer. Renne."" by Anselmus Boëtius de Boodt, 1596 - 1610.
Brush, 137mm × 178mm.",,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/rangifer-tarandus-anselmus-boetius-de-boodt.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/rangifer-tarandus-anselmus-boetius-de-boodt_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/rangifer-tarandus-anselmus-boetius-de-boodt_sm.jpg
storying770,BRW2C6FC95F0646_000312,BRW2C6FC95F0646_000312.jpg,,contextual,image/jpg,Translocation-Augmentation,48.706083,-116.411463,ca. 1987,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/BRW2C6FC95F0646_000312.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/BRW2C6FC95F0646_000312_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/BRW2C6FC95F0646_000312_sm.jpg
storying771,BRW2C6FC95F0646_000314,BRW2C6FC95F0646_000314.jpg,,contextual,image/jpg,Caribou Drop,48.706083,-116.411463,ca. 1987,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/BRW2C6FC95F0646_000314.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/BRW2C6FC95F0646_000314_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/BRW2C6FC95F0646_000314_sm.jpg
storying772,BRW2C6FC95F0646_000315,BRW2C6FC95F0646_000315.jpg,,contextual,image/jpg,Muggers and Gunners,49.255534,-117.128836,ca. 1987,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/BRW2C6FC95F0646_000315.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/BRW2C6FC95F0646_000315_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/BRW2C6FC95F0646_000315_sm.jpg
storying774,caribou_audubon,caribou_audubon.jpg,,contextual,image/jpg,Caribou by J.W. Audubon,53.289169,-58.346515,1847,,,"""Tarandus furcifer, Agassiz. Caribou or American Rein-Deer. Males. 1. Summer pelage. 2. Winter pelage."" Lithograph with applied watercolor. John Woodhouse Audubon (1812-1862).",,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/caribou_audubon.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/caribou_audubon_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/caribou_audubon_sm.jpg
storying776,diary-of-our-trip-to-e-soc-quet,diary-of-our-trip-to-e-soc-quet.jpg,,contextual,image/jpg,Detail from Holberton Manuscript,48.570047,-116.91961,ca. 1887,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/diary-of-our-trip-to-e-soc-quet.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/diary-of-our-trip-to-e-soc-quet_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/diary-of-our-trip-to-e-soc-quet_sm.jpg
storying777,desmet-formal-pose,desmet-formal-pose.jpg,,contextual,image/jpg,"""Pierre-Jean De Smet, S. J. seated formal pose, ca. 1864""",47.14811511,-116.9168023,ca. 1864,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/desmet-formal-pose.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/desmet-formal-pose_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/desmet-formal-pose_sm.jpg
storying781,rev-father-desmet,rev-father-desmet.jpg,,contextual,image/jpg,"""Rev. Father Pierre Jean De Smet (1801-1873) Catholic missionary to Indian Territory""",47.14811511,-116.9168023,ca. 1860-1865,,,"""Rev. Father Pierre Jean De Smet (1801-1873) Catholic missionary to Indian Territory"" by Mathew Benjamin Brady. Brady-Handy Photograph Collection. Library of Congress Prints and Photographs Division. ",,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/rev-father-desmet.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/rev-father-desmet_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/rev-father-desmet_sm.jpg
storying782,theodore_roosevelt_with_hunting_suit_and_rifle,theodore_roosevelt_with_hunting_suit_and_rifle.jpg,,contextual,image/jpg,Teddy in Frontier Cosplay,48.704764,-116.638024,1885,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/theodore_roosevelt_with_hunting_suit_and_rifle.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/theodore_roosevelt_with_hunting_suit_and_rifle_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/theodore_roosevelt_with_hunting_suit_and_rifle_sm.jpg
storying783,upper-priest-lake-photograph,upper-priest-lake-photograph.jpg,,contextual,image/jpg,Upper Priest Lake from Diary of Our Trip to E-Soc-Quet ,48.77028,-116.88069,ca. 1887,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/upper-priest-lake-photograph.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/upper-priest-lake-photograph_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/upper-priest-lake-photograph_sm.jpg
storying784,mr-mrs-butter,mr-mrs-butter.jpg,,contextual,image/jpg,Mr. and Mrs. Butter of Faskally,56.71872,-3.76968,1911,,,"""Mr. and Mrs. A.E. Butter with Peter of Faskally and Dungavel Jet"" from 1911 edition of Sporting and Dramtic News",,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/mr-mrs-butter.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/mr-mrs-butter_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/mr-mrs-butter_sm.jpg
storying785,archibald-e-butter-faskally,archibald-e-butter-faskally.jpg,,contextual,image/jpg,Capt. Archibald E. Butter with Peter of Faskally ,56.71872,-3.76968,1910,,,"""Peter bring a pheasant to hand"" from November 1910 edition of Country LIfe",,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/archibald-e-butter-faskally.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/archibald-e-butter-faskally_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/archibald-e-butter-faskally_sm.jpg
storying786,final_critical_habitat,final_critical_habitat.jpg,,contextual,image/jpg,South Selkrik Critical Habitat,48.979921,-116.992151,,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/final_critical_habitat.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/final_critical_habitat_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/final_critical_habitat_sm.jpg
storying787,moravia-cemetery,moravia-cemetery.jpg,,contextual,image/jpg,Moravia Cemetery of Bonners Ferry,48.65973,-116.37212,,,,Boundary Country IDGenWeb project,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/moravia-cemetery.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/moravia-cemetery_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/moravia-cemetery_sm.jpg
storying788,daily-inter-lake-caribou,daily-inter-lake-caribou.jpg,,contextual,image/jpg,Caribou from Daily Inter Lake (1933),48.89152,-114.71124,1933,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/daily-inter-lake-caribou.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/daily-inter-lake-caribou_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/daily-inter-lake-caribou_sm.jpg
storying789,caribou-head-holberton,caribou-head-holberton.jpg,,contextual,image/jpg,Caribou Head by W. Holberton ,48.570047,-116.91961,ca. 1887,,,,,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/caribou-head-holberton.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/caribou-head-holberton_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/caribou-head-holberton_sm.jpg
storying790,white_caribou_historic,white_caribou_historic.jpg,,contextual,image/jpg,"White Caribou Saloon of Bonners Ferry, Idaho",48.69013,-116.31593,ca. 1905,,,"White Caribou Saloon of Bonners Ferry, Idaho. Image courtesy of Boundary County Historical Society and Museum",,,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/white_caribou_historic.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/white_caribou_historic_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/small/white_caribou_historic_sm.jpg
